name,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
I Could Write a Book,"Harry Connick, Jr.",2zSnnXvex1yMcPUn4mg27H,0.45299999999999996,0.228,0.0,0.7116119986403807,1,0.0444,0.736,1.32e-06,0.193,0.47100000000000003,0.579484405821342,0.0333662410003332,0.8,jazz
Stand Up,Orson Wilds,6OX9wEEuYnfU3LNEZT90eY,0.48100000000000004,0.845,0.09090909090909091,0.908119476546567,0,0.0326,0.00044699999999999997,0.0,0.10300000000000001,0.332,0.5914334281740585,0.04658395118250057,0.8,rock
Mantra.,Erwin Deleux,1k5XyTq6BeOu8Pv3ZL9Sh2,0.371,0.16899999999999998,1.0,0.6028636981645139,0,0.0406,0.995,0.909,0.0922,0.0574,0.5126626003327001,0.09791570116769352,0.2,classical
Jam & Butterfly,DPR LIVE,5rZkRaL4AjykFgw49KULyo,0.821,0.769,0.5454545454545454,0.8927812712440517,0,0.0967,0.174,0.00105,0.0842,0.6609999999999999,0.6727495023134471,0.05048150270049653,0.8,hiphop
Emergency,Nothing But Thieves,4CX8qiTS2hUXp4dqYmNxQy,0.54,0.639,0.8181818181818182,0.8870028891910265,1,0.0327,0.0918,0.0016899999999999999,0.262,0.24600000000000002,0.5680307974802061,0.06700925447432458,0.8,rock
Pyramid Song,Matt Haimovitz,0z6IhW6xsWonAQ1C09Df91,0.163,0.162,1.0,0.6287389530931339,0,0.0411,0.983,0.9009999999999999,0.145,0.0361,0.39239062258542484,0.07083803392736492,0.6,classical
Woodlawn,Aminé,4FFC7McrnnwAWKbAqbckTP,0.784,0.586,0.9090909090909091,0.89768864717879,1,0.057,0.159,0.0,0.183,0.8240000000000001,0.5180167077239135,0.03226757217487866,0.8,hiphop
The Sun Shall Not Smite Thee,Cyrillus Kreek,2El5p7sf5bsRDG6nr6J5Nb,0.207,0.128,0.9090909090909091,0.5522603670972127,0,0.0415,0.988,0.0216,0.1,0.0373,0.49412775318383045,0.04411517440174619,0.2,classical
Suite from Zootopia,Michael Giacchino,1ljmDqxdiIl9Vhghp21DWs,0.325,0.336,0.0,0.6540193745751189,1,0.0477,0.598,0.687,0.0982,0.0389,0.45461280440691215,0.11802605647225131,0.8,classical
The See Within,Echo Collective,6X6asQ7JRczBtPQXtMrzsO,0.306,0.0632,0.36363636363636365,0.46824014276002707,0,0.0363,0.917,0.895,0.105,0.0308,0.4593760510503686,0.04077397485412603,0.2,classical
Allow Me to Live,Bugle,2ocgbHELlfQPXMFwQhIblw,0.657,0.624,0.09090909090909091,0.8338502719238613,0,0.127,0.623,3.34e-05,0.0987,0.883,0.7000518139424956,0.04356752420285458,0.8,reggae
Deep River (feat. Marcus King),Ida Mae,6UGH2Ck4ynHaglhxgWFVLW,0.431,0.84,0.0,0.9143227396329028,1,0.06,0.0507,0.0,0.0997,0.4,0.8011344526356935,0.06784209821605264,0.8,rock
Baptize (with JID & EARTHGANG feat. Ant Clemons),Spillage Village,13ureYALF9sCGjSYiojXCB,0.67,0.631,0.5454545454545454,0.8336590754588715,0,0.364,0.22899999999999998,0.0,0.19399999999999998,0.49700000000000005,0.35421192811497243,0.07504772640956768,0.8,hiphop
"Cello Sonata No. 1 in D Minor, Op. 109: II. Andante",Gabriel Fauré,0ZrnPLHjpuUZEY3eVgTIEF,0.226,0.10800000000000001,0.2727272727272727,0.6055829367777023,1,0.0396,0.988,0.865,0.0889,0.0766,0.5448554209201065,0.1099603564133319,0.8,classical
Winter (feat. Burna Boy),Goody Grace,0Ww2kOdBNiGyrIYh5LNQ3M,0.732,0.51,0.5454545454545454,0.8574949014276003,1,0.0914,0.0537,3.6000000000000003e-06,0.10300000000000001,0.391,0.352234817151324,0.034032347572332075,0.8,hiphop
I Will Remember,TOTO,1MzFmVDSl7Vm00f3Hw4Xfx,0.653,0.506,0.9090909090909091,0.82106135282121,1,0.0267,0.146,9.429999999999999e-05,0.0845,0.447,0.4471952294812243,0.09492594090711196,0.8,rock
TWIST & TURN (feat. Drake & PARTYNEXTDOOR),Popcaan,24SDeYAeTFda8OUzVI1VR6,0.5710000000000001,0.747,0.6363636363636364,0.9080769884432359,1,0.17,0.478,0.0,0.11599999999999999,0.635,0.48292866947249763,0.06496882941243674,0.8,reggae
About A Girl,Nirvana,0O4Yt3iHNIZGFE3uhFLu6I,0.405,0.889,1.0,0.8704962610469069,0,0.0307,7.35e-06,0.00020099999999999998,0.174,0.648,0.6009008353861957,0.03928709473955458,0.8,rock
Sure on This Shining Night,Morten Lauridsen,2BD6u0rlwDrRyjPzw9pew5,0.183,0.0886,0.09090909090909091,0.550199694085656,1,0.0376,0.9890000000000001,0.22,0.10099999999999999,0.059000000000000004,0.4685071221445518,0.06836785363508083,0.8,classical
Fire on the Bayou - Remastered Album Version,The Meters,37Ku7o49grkrMEKCnZPz6R,0.76,0.603,0.0,0.7574141740312713,1,0.0619,0.0962,0.109,0.057,0.973,0.44897235680717035,0.06141766453997243,0.8,jazz
Pacifica,Michael Lington,4zfF62Jy2mtNCG2wlGy2VK,0.562,0.83,0.8181818181818182,0.8801198164513936,1,0.0324,0.0913,0.7859999999999999,0.131,0.451,0.44931323800779943,0.06421710863712575,0.8,jazz
I Want to Know What Love Is - 2008 Remaster,Foreigner,5DeXQ3qADuDmqsosnZAK3o,0.48,0.529,0.5454545454545454,0.8408183208701563,1,0.0275,0.17,4.27e-06,0.257,0.469,0.37054695524911596,0.0750261123320102,0.8,rock
Just In,Justin Lee Schultz,3VCrmUwo226twtuuZ1nqpk,0.674,0.6609999999999999,0.9090909090909091,0.8319383072739632,1,0.0296,0.24600000000000002,0.0984,0.10300000000000001,0.741,0.4861556781717859,0.0610395585338694,0.8,jazz
Low Life,Crobot,3eDJXbkSGulxTuB2L7fP9B,0.546,0.9109999999999999,0.5454545454545454,0.9050603331067301,1,0.062,0.0008,7.730000000000001e-05,0.131,0.757,0.3454626439654937,0.05286045474334967,0.8,rock
A Favor House Atlantic,Coheed and Cambria,4KliQFRlvNKnlVYzMMbSMq,0.294,0.97,0.36363636363636365,0.9020649218218899,1,0.265,0.0007059999999999999,0.0,0.12300000000000001,0.14400000000000002,0.7566426383295912,0.05796699109303513,0.8,rock
Equidistant Between,Huw V Williams,69g1WfQZwIeyZQxBxdPOVg,0.415,0.239,0.8181818181818182,0.7015848062542487,1,0.0436,0.255,0.457,0.28,0.237,0.6217491296166677,0.09128438989213453,0.8,jazz
All Of You,Ted Lightfoot,1lHu8rFjgnkUap7qLuW1Gs,0.5489999999999999,0.125,0.2727272727272727,0.6098742352141401,1,0.0463,0.9620000000000001,0.938,0.11,0.163,0.5510958194329555,0.03416708467918393,0.8,jazz
Cut You In,Jerry Cantrell,0ecuZefr04QYl0cGpT53Nz,0.632,0.743,0.9090909090909091,0.8629121346023114,1,0.0342,0.22699999999999998,0.00115,0.138,0.726,0.5432328264051123,0.04906676307855201,0.8,rock
What A Wonderful World,Jon Batiste,2a2gJ4YinLgIovY75zA0fm,0.3,0.0544,0.36363636363636365,0.5648368456832087,1,0.040999999999999995,0.898,0.364,0.1,0.0341,0.8101518966630002,0.0744759358123651,0.6,jazz
"Epilogue - From ""Frozen""/Score",Christophe Beck,0EUodO4zn5fiWhADyOxiC9,0.26899999999999996,0.114,0.7272727272727273,0.6268907205982325,1,0.0385,0.966,0.718,0.0861,0.071,0.5060085992964212,0.04435096433873695,0.8,classical
Nick The Stripper,The Birthday Party,5Oxdn1XWn1Gvreq0aTLNh8,0.35700000000000004,0.5820000000000001,0.0,0.7253781441196465,1,0.0363,0.000904,0.000471,0.071,0.611,0.526325118853912,0.057936955946299405,1.0,rock
Long Train Runnin',The Doobie Brothers,4nXkbcTj3nyww1cHkw5RAP,0.575,0.912,0.6363636363636364,0.8525025492862,0,0.0393,0.0916,0.0021100000000000003,0.0562,0.843,0.533588160968648,0.05026451981800385,0.8,rock
Still Lovin' You,George Lynch,3Uz5LbRQ6SmKNyq6Dz6Fdb,0.237,0.626,0.7272727272727273,0.8535010197144799,0,0.0387,0.0316,0.0518,0.0805,0.113,0.5035133489078166,0.07424772483763477,0.8,rock
Ellis In Wonderland,Herb Ellis,5rw9rSMNHDETqCmRR92YJx,0.526,0.317,0.09090909090909091,0.7188987083616587,1,0.0313,0.958,0.757,0.109,0.542,0.4484314919688389,0.05637990025524261,0.8,jazz
El cant dels ocells (Song of the Birds) (version for cello and orchestra),Pablo Casals,5k4Eagqnz3YKdMLjSSi0DD,0.16,0.0261,0.8181818181818182,0.3004121346023112,0,0.0517,0.917,0.23199999999999998,0.113,0.0305,0.40246252579334413,0.0564809530853815,0.8,classical
The Time Is Now,Atreyu,6wpHmxmxPa3N3Gi3aGdTJL,0.48100000000000004,0.9440000000000001,0.7272727272727273,0.9291935757987764,1,0.231,0.00926,0.000328,0.278,0.396,0.7500295430373879,0.048213147366184296,0.8,rock
Sofia,Tiny Meat Gang,39D3rUaCYVYjMAVmNn1S4h,0.868,0.638,0.09090909090909091,0.8938647178789938,1,0.0873,0.0504,0.0,0.111,0.342,0.4543719150251343,0.03663165092534919,0.8,hiphop
Tempted To Touch,Rupee,7khLgMuA7m4SA6aaDv1QSv,0.8190000000000001,0.825,0.18181818181818182,0.8580897348742352,0,0.0549,0.061,0.0,0.0904,0.9390000000000001,0.4817242225636084,0.05034311646366744,0.8,reggae
"Pluto, the Renewer",Colin Matthews,1gOIwAnrD7kiGpCW1HFZ9p,0.131,0.0153,0.0,0.4670079877634262,0,0.0359,0.406,0.12,0.106,0.0378,0.6563872046832532,0.10866182754604711,0.6,classical
"Hungarian Dance No.5 in G Minor, WoO 1, No.5",Johannes Brahms,5d6FOGCa0EDqCJSpccEh8s,0.359,0.046,0.5454545454545454,0.6092581577158395,0,0.0407,0.9009999999999999,0.11800000000000001,0.27699999999999997,0.263,0.5801934387186503,0.03479585784449261,0.8,classical
"Nag, Nag, Nag",Cabaret Voltaire,5KwcUvb8PYj690XQ5K06ld,0.366,0.8079999999999999,0.0,0.7782545887151598,1,0.0954,0.149,0.885,0.24600000000000002,0.336,0.758733376360116,0.07112996432554394,0.8,rock
Black Lungs,Architects,1nIw3ohgilArczHubneGxD,0.462,0.932,0.09090909090909091,0.9235001699524134,1,0.0952,0.000139,7.020000000000001e-05,0.226,0.46,0.4113118017616741,0.05697190141847296,0.8,rock
Trane's Blues,Miles Davis Quintet,2jArAY0sRtdIN8r9oS0ryO,0.5539999999999999,0.445,0.0,0.7901300135961931,0,0.0385,0.674,1.06e-05,0.0926,0.498,0.3659018807552109,0.13584503885340968,0.8,jazz
KARATE FUNK,H ZETTRIO,0Vw7AH3WupSrsJH2dZDg8Z,0.311,0.75,0.45454545454545453,0.7587737933378654,0,0.0421,0.0253,0.856,0.20600000000000002,0.843,0.6951067639920371,0.08134752826180992,0.8,jazz
God Bless the Child,Sonny Rollins,7DUGRxCf9NFJffb5Eei8Ar,0.493,0.0421,0.18181818181818182,0.6231517675050986,1,0.0347,0.9129999999999999,0.17300000000000001,0.0777,0.172,0.4639347689734476,0.11771531901957422,0.8,jazz
Dream Blvd,Bei Ru,2jPsYSRY3qeju7srfMLTmo,0.45799999999999996,0.527,0.8181818181818182,0.789216519374575,1,0.2,0.765,0.0,0.128,0.57,0.3887227408666564,0.026750929756212856,0.8,hiphop
X (Butterfly),Wonstein,0igz9eQ1yNnb8RG8gkuSOS,0.816,0.51,0.09090909090909091,0.8321932358939497,0,0.248,0.501,0.0,0.11900000000000001,0.8420000000000001,0.41876573734876243,0.046434336853433816,0.8,hiphop
Stella By Starlight (feat. John Coltrane & Bill Evans),Miles Davis,4zxd4tiXPlWMqoJltbVTbE,0.47,0.14400000000000002,0.9090909090909091,0.7346193065941536,1,0.0365,0.912,0.000118,0.0965,0.243,0.3853639247697916,0.0719608431511304,0.8,jazz
Back Against the Wall,Yhung T.O.,4zdEGP5KERRPSUgsTFxCAc,0.794,0.815,0.9090909090909091,0.9026385112168593,0,0.182,0.239,0.0,0.19699999999999998,0.674,0.413252552063922,0.027634580615316297,0.8,hiphop
Let Me Down,Jaz Karis,7FomypRpFKzSIBOX338U4P,0.657,0.374,0.6363636363636364,0.7754928619986404,1,0.049,0.0412,0.17600000000000002,0.24100000000000002,0.478,0.8362270359697843,0.03382350505671169,0.8,reggae
All My Favorite Bands Use Long Song Titles So I Will Too,Anthony Amorim,6QZIoJhQsIFP5Fzt7tDaQX,0.722,0.679,0.9090909090909091,0.8526087695445276,1,0.0554,0.248,0.0,0.20800000000000002,0.877,0.4135616176858257,0.03695024804259264,0.8,rock
Heartbeats,Alexis Ffrench,6MlSaMQB3H6xDU903HfUF0,0.262,0.14,0.6363636363636364,0.5721447994561523,0,0.0399,0.985,0.909,0.0971,0.295,0.7839904007853904,0.05864179943651819,0.8,classical
World Map,Oli Wood,3jLOfKqSgH7zD8VPbOOziT,0.688,0.17,0.0,0.6763893609789259,1,0.0355,0.9359999999999999,0.0029100000000000003,0.0969,0.28,0.5227254133752693,0.0323736776465245,0.8,classical
Fire,Barns Courtney,3twEx52dboO1CqWu5x1i2h,0.5529999999999999,0.635,0.9090909090909091,0.8783140720598233,0,0.0294,0.20800000000000002,0.000672,0.076,0.45,0.4925960603223372,0.04752935654891111,0.8,rock
Down,Love and Death,6LGuck2Yrr9umH4fXUZSkT,0.451,0.887,0.7272727272727273,0.8751699524133243,0,0.0695,0.000245,0.0231,0.203,0.436,0.4224836149769564,0.05955015209854447,0.8,rock
Stonehouse,Girls in Airports,41H7wkpOEvxjNOhcwCBkQD,0.58,0.305,1.0,0.7055786879673691,0,0.0361,0.43,0.897,0.111,0.151,0.44410002817951255,0.05795520159618559,1.0,jazz
"The Rake's Progress / Act 1 / Scene 3: ""No word from Tom""",Igor Stravinsky,3fV6APEszzlsc21iJKuEPw,0.29,0.0643,0.0,0.5526852481305234,1,0.0484,0.973,0.00024700000000000004,0.127,0.0397,0.5926015144215473,0.13128643340492177,0.8,classical
Gypsy Blue,Robin Nolan,0hdR3DIy2DlrmhKQdfa4eF,0.805,0.5820000000000001,0.45454545454545453,0.8808208701563562,1,0.0487,0.298,0.915,0.10099999999999999,0.7509999999999999,0.5820387422847222,0.04972809771134989,0.6,jazz
Fever,Peggy Lee,4Ke1CYcm2wYDFlOhziFFjK,0.833,0.0756,0.36363636363636365,0.5647093813732155,0,0.147,0.314,0.0,0.111,0.33799999999999997,0.6181630593860502,0.048980587470628015,0.8,jazz
Theme for Ernie,Jazzagenturen,0U6u5HlacmB4sYwmEfVkUE,0.517,0.22899999999999998,0.7272727272727273,0.6859279401767505,1,0.0337,0.7929999999999999,0.8909999999999999,0.162,0.142,0.2766591824305284,0.11633005313975353,0.8,jazz
Casi q' me pierdo,Los Cafres,0Nj3EM5QMCIdTbWM3wzJGR,0.6970000000000001,0.638,0.7272727272727273,0.8956067301155676,1,0.091,0.0216,0.00286,0.10300000000000001,0.598,0.7541610231890118,0.06666427134032263,0.8,reggae
Issa Party,LeBron,7JYY97wmXOk5U779v8abHL,0.727,0.5920000000000001,0.8181818181818182,0.810269374575119,0,0.0317,0.48700000000000004,0.9259999999999999,0.0553,0.5870000000000001,0.4726022416347754,0.0645825830394614,0.8,jazz
Love For Sale,Sonny Criss,2HlT0tEiELR2wLgsJhBHYV,0.41700000000000004,0.33799999999999997,0.45454545454545453,0.627591774303195,0,0.04,0.629,0.00143,0.19899999999999998,0.629,0.6777354580079812,0.10034910945789928,0.8,jazz
Suspense,Bounty Killer,6PKJhovmnRMA6UJDu3sYwS,0.745,0.8440000000000001,1.0,0.9053152617267165,0,0.376,0.0166,0.0,0.429,0.624,0.4413002572516794,0.018788247443573925,0.8,reggae
L'indien,Tchavolo Schmitt,3jkI4pBId7ZC0b9QOCLPd1,0.632,0.42,0.45454545454545453,0.8298776342624065,1,0.0463,0.894,0.767,0.10800000000000001,0.525,0.5131943750056813,0.05460979151397631,0.8,jazz
Nocturne No 2 In E Flat Major Op 9 No 2,Alexis Weissenberg,44q3YAjsga0wqkf1FgaKWu,0.36200000000000004,0.007409999999999999,0.9090909090909091,0.32994136641740307,1,0.0418,0.991,0.9179999999999999,0.0824,0.0412,0.4478951722131826,0.07068084063603775,0.6,classical
Love Nest,Lycinaïs Jean,50jdLI1DunLAmL9S3RYwUt,0.713,0.638,0.0,0.8292403127124406,1,0.0676,0.105,0.0,0.109,0.7959999999999999,0.4275922879037169,0.050695678559929805,0.8,reggae
VVS,Miranni,7Igh1mqghlHz5dimfQV85G,0.6940000000000001,0.887,0.18181818181818182,0.9519884432358939,0,0.11900000000000001,0.0683,0.0,0.325,0.868,0.6363570253342908,0.08619048514621643,0.8,hiphop
Love Will Find A Way,George Howard,3ylLhJHuvVBbpcW1bcKpB5,0.7929999999999999,0.349,1.0,0.6794697484704282,0,0.0333,0.179,0.722,0.0523,0.685,0.4550673126744175,0.09302474418897104,0.8,jazz
Crazy for This Girl,Evan And Jaron,2gdt70w8DOCWGq1HdkgSUd,0.457,0.9259999999999999,0.0,0.8910392590074779,1,0.038,0.000487,5.6899999999999994e-05,0.0949,0.41,0.4270741484787608,0.04879363973487106,0.8,rock
River,Lyambiko,57cy5aqH3hqdeYWZpstmaj,0.389,0.157,0.9090909090909091,0.710316111488783,1,0.0523,0.934,0.0,0.113,0.40399999999999997,0.3198783735876155,0.041959380692116445,0.6,jazz
M.o.n.e.y.,Stephanie McKay,275jYnfHr2IuEnEIcGvUmb,0.782,0.8170000000000001,0.9090909090909091,0.8597467709041469,0,0.153,0.177,0.00221,0.198,0.768,0.4316601368978902,0.057386779426654315,0.8,jazz
The Nearness of You,Ellas Kapell,02yr2hzYzjn1SNQhZbOfuB,0.488,0.233,0.7272727272727273,0.7027319850441875,1,0.0343,0.8270000000000001,6.92e-05,0.21,0.0965,0.5151669408866547,0.08285574175163292,0.8,jazz
Statesboro Blues - Live At The Fillmore East/1971,Allman Brothers Band,7BgXSs22L212AGT26pdjUm,0.457,0.813,0.18181818181818182,0.8512703942895989,1,0.0993,0.446,0.0044399999999999995,0.938,0.79,0.5726895072221364,0.06456153036651581,0.8,rock
Fallen Blixkys,22Gz,4lR9H6inBbbYtjYD7bJz0F,0.888,0.5660000000000001,0.18181818181818182,0.8979435757987763,1,0.40299999999999997,0.13,0.0,0.121,0.488,0.6498286503831504,0.02973704088681718,0.8,hiphop
What I Got,Sublime,7lksFyVBmmkYBTVQcxnvC3,0.79,0.687,0.6363636363636364,0.8462143099932019,1,0.10099999999999999,0.0149,0.000319,0.32299999999999995,0.628,0.4344099119162977,0.04010674547290338,0.8,rock
"Symphony No. 4 in A Major, Op. 90 ""Italian"": Symphony No. 4 in A Major, Op. 90 ""Italian"": I. Allegro vivace",Felix Mendelssohn,4Zr5jJrDKBXfncsnKYcske,0.327,0.155,0.8181818181818182,0.5899260707002039,1,0.0435,0.9059999999999999,0.785,0.10099999999999999,0.245,0.34595805797707463,0.16339484737233168,0.8,classical
FRESH POLO (feat. Stylo G & Dane Ray),Popcaan,18Upew345t1JqGNsGJMUKk,0.578,0.8690000000000001,0.9090909090909091,0.941238953093134,0,0.32299999999999995,0.373,0.0,0.2,0.363,0.45420829204883234,0.04485622848943142,0.8,reggae
PIN CUSHION,Siiickbrain,0CEerSObq3SctoI4nixIDR,0.5379999999999999,0.7929999999999999,0.6363636363636364,0.8672884092454113,1,0.0303,0.000771,0.0368,0.14,0.124,0.6361297712005382,0.0435731382489734,0.8,rock
Woodland Rites,Green Lung,7lOhD2iqU2iTllIWAcLlns,0.27699999999999997,0.915,0.45454545454545453,0.9140040788579198,0,0.0566,2.02e-05,8.89e-06,0.375,0.318,0.6805352289358143,0.06912378494498095,0.8,rock
Within The Embrace - Part 2 - Out Of The Embrace,Joris de Man,6jWSolnGkGsUNh6N5Gmrjd,0.174,0.201,0.45454545454545453,0.5470130863358259,1,0.035,0.523,0.905,0.0927,0.0329,0.40079902553427443,0.06544097069103012,0.8,classical
Twerkin in the Mirror,Ying Yang Twins,79o6UOvbByGBsbDWgo8IfH,0.846,0.599,0.7272727272727273,0.8015168252889192,0,0.0526,0.000294,4.5299999999999997e-05,0.121,0.111,0.45482642329263967,0.04109481758981702,0.8,hiphop
Castlevania,Michiru Yamane,664qR3uQQOlRVIr2bTzJQz,0.26,0.47,0.18181818181818182,0.8441111488783141,0,0.0373,0.35,0.9520000000000001,0.675,0.138,0.4781836031597415,0.10741859703303276,0.8,classical
More Than a Feeling,Boston,1QEEqeFIZktqIpPI4jSVSF,0.377,0.682,0.6363636363636364,0.8362720938137321,1,0.0299,0.0008939999999999999,0.00217,0.0504,0.28800000000000003,0.49421410975465646,0.07212168557243481,0.8,rock
It's Tomorrow Now,Flyying Colours,1Irzaug5sXyEihpgib5I6e,0.298,0.882,0.8181818181818182,0.8724294697484704,1,0.105,4.59e-06,0.22899999999999998,0.7440000000000001,0.196,0.4501358979719841,0.054684458327356716,0.8,rock
Play Ray,Lou Donaldson,0CaMKN4Fu6WKHBW38JazrY,0.7040000000000001,0.214,0.2727272727272727,0.6387024133242691,1,0.0617,0.787,0.00209,0.0923,0.664,0.35233480897017516,0.08509013210692624,0.8,jazz
Star Saloon,Riff Kitten,0kQi3NKgUFCCgSFv7Xy5Z3,0.856,0.902,0.9090909090909091,0.8654189326988443,0,0.149,0.275,0.00157,0.0553,0.499,0.545482642329264,0.03745888062095841,0.8,jazz
Happy Song,Bring Me The Horizon,1yYE8EyuIV0rrvQ1bA2Fyf,0.295,0.924,0.45454545454545453,0.9346745411284841,1,0.0678,4.02e-05,0.00462,0.377,0.21899999999999997,0.7814860602314355,0.05928067788484075,0.8,rock
Clappers (feat. 42 Dugg),Slimelife Shawty,2qrcvpJgVaRPeMyXSmCn2s,0.8270000000000001,0.513,0.09090909090909091,0.8347850101971448,0,0.335,0.0131,0.0,0.0823,0.249,0.6045187211955385,0.04895111372850417,0.8,hiphop
"3 Visions: No. 2, Summerland",William Grant Still,1XJMRdFSgkrmw2cXLJOD0b,0.46,0.00618,0.5454545454545454,0.40964904826648535,1,0.0481,0.9940000000000001,0.89,0.0896,0.086,0.30506594914961505,0.0744759358123651,0.6,classical
Passacaglia after Handel - Arr. for Hardanger Fiddle and Cello,Johan Halvorsen,4lZVScB4nBJmIO0kpE7P8W,0.337,0.0942,0.6363636363636364,0.4951351121685928,0,0.0513,0.973,0.769,0.0812,0.152,0.36450199529129435,0.1251797547391672,0.8,classical
Sorbet,Spyro Gyra,450Rj9Nifq5Kq8Y6JQue6Z,0.632,0.8490000000000001,0.8181818181818182,0.902426070700204,0,0.0508,0.247,0.679,0.0945,0.652,0.49910916379568937,0.11700037024634154,0.8,jazz
"Symphony No. 3 in C Minor, Op. 78, R. 176 ""Organ"": II. Maestoso - Allegro - Più allegro - Molto allegro - Pesante",Camille Saint-Saëns,4QBv7cRvS5P0LHXylk6xZc,0.18,0.166,0.0,0.6027149898028552,1,0.0355,0.654,0.902,0.677,0.0821,0.40693034206292217,0.14254820991928965,0.8,classical
All This Will Happen Again,Andrew Bayer,6u9kkqfjdZPxAxEtHmGl68,0.126,0.204,0.9090909090909091,0.5731007817811012,1,0.0362,0.8859999999999999,0.927,0.369,0.0661,0.430292067012699,0.06561612892993755,0.8,classical
Gonna Be OK,Hollywood Undead,76CcaywQzcbgbDj7ovwXUO,0.425,0.907,0.45454545454545453,0.9246685927940177,0,0.18899999999999997,0.0035,0.0,0.275,0.606,0.7726322391804307,0.041189694969225206,0.8,rock
Deliberate,Glass Tides,3q9jcU1tK1wEGGgLyszAno,0.532,0.9,0.7272727272727273,0.9008964989802856,1,0.0652,0.0134,3.6e-05,0.231,0.33899999999999997,0.6451472152278449,0.04192625782001536,0.8,rock
She Don't Use Jelly,The Flaming Lips,1dJuteDIOkGfDSN7zPkzNv,0.33,0.556,0.6363636363636364,0.7628738953093134,1,0.0796,0.207,4.39e-05,0.315,0.506,0.7900626312392622,0.054478422834795745,0.8,rock
For Keith Jarrett,Ola W Jansson,1zG3DYfuOgqjr08TnkLqJL,0.45299999999999996,0.21100000000000002,0.0,0.74681339225017,1,0.0403,0.94,0.9279999999999999,0.10400000000000001,0.245,0.6069185248479669,0.047948445091681585,0.8,jazz
Once In A Lifetime,Vital Information,0grIjIErlVS7mukVwRPdt3,0.34700000000000003,0.794,0.18181818181818182,0.7895139360978926,1,0.0581,0.222,0.852,0.0624,0.42700000000000005,0.5678308138425038,0.17274784820629824,0.8,jazz
Wining Queen,Denise Belfon,5T5lfc7XDP1rxcB4QDtZTX,0.9259999999999999,0.7809999999999999,0.8181818181818182,0.8699226716519375,1,0.0932,0.0493,0.000306,0.069,0.905,0.5546909798289231,0.0689966268003895,0.8,reggae
On a Turquoise Cloud,Echoes of Swing,1XrEY8nz2P4L9rVoq9MdXs,0.34700000000000003,0.151,0.09090909090909091,0.7214267505098573,1,0.0321,0.987,0.958,0.13,0.087,0.3208919270241526,0.056197724458686656,0.8,jazz
Lazy Day,Clément Matrat,6Y7qEot1GyDBdg3abzdNmY,0.665,0.18600000000000003,0.09090909090909091,0.5786029911624745,1,0.138,0.852,0.9440000000000001,0.0903,0.0813,0.368101700769937,0.015411118000793264,0.8,jazz
"Cello Concerto ""Breaking the Silence"": II. Old Pond",George Palmer,6NUzPI9IoIW25l8HfH9CSb,0.155,0.0915,0.36363636363636365,0.5371133582596873,0,0.0439,0.965,0.8059999999999999,0.29,0.0359,0.397894717704915,0.12200080112438115,0.8,classical
Hanging By A Moment,Lifehouse,1cRNEme8Bp7V8eNIAeyiAk,0.54,0.866,0.09090909090909091,0.9029359279401769,1,0.0364,0.00103,0.0,0.0971,0.441,0.5662945758983355,0.052734700110287934,0.8,rock
"Piano Concerto No. 5 In E Flat, Op. 73, ""The Emperor"": II. Adagio Un Poco Mosso (Beethoven)","Vienna Symphony Orchestra, Robert Wagner & Felicja Blumental",59xznpT7QpCauOQ9WGTPpF,0.23,0.0123,1.0,0.3160690006798097,1,0.0395,0.988,0.9309999999999999,0.0885,0.0488,0.38093701424428905,0.12237862642817825,0.8,classical
Fear of God (feat. DeJ Loaf),Conway the Machine,7rCFv0g9WBpE7tA0MQENds,0.657,0.7759999999999999,0.18181818181818182,0.8797799116247451,0,0.312,0.16,0.0,0.0979,0.302,0.3679471679589852,0.04202646854323643,0.8,hiphop
What Are You Doing the Rest of Your Life?,Rolf Kühn,3ZnPVp4Frub6UadiiiGDD9,0.49,0.114,0.6363636363636364,0.7401002719238613,0,0.0359,0.934,0.262,0.124,0.15,0.4415911425428828,0.1259769492880407,0.8,jazz
Hush,Dan Evans-Parker,1DaqNS1d8PFJ3SmYl1lb0y,0.35200000000000004,0.0235,0.7272727272727273,0.6006968048946295,0,0.0348,0.945,0.7809999999999999,0.115,0.11900000000000001,0.4084847603377905,0.055792109626601374,0.8,jazz
Apple Green,Mother Earth,2Z3MKjSHpftOE42mBbqxMR,0.46299999999999997,0.586,0.6363636363636364,0.7751954452753229,0,0.0392,0.125,0.00677,0.0935,0.552,0.4527629557581652,0.06668363979943259,0.8,jazz
Buried Myself Alive,The Used,746bHsY27aWTMYpoxqECOm,0.26,0.9229999999999999,0.6363636363636364,0.9003441536369817,1,0.157,0.00108,0.0,0.763,0.387,0.7754138297775636,0.06005148641695577,0.8,rock
Take It To Trial (feat. Yak Gotti),Young Stoner Life,6aKDdFwPJLgHT4aNktrQmb,0.8909999999999999,0.552,0.09090909090909091,0.8609576818490822,1,0.223,0.00225,2.18e-06,0.162,0.455,0.6180221618231235,0.03987853449817305,0.8,hiphop
Mondo Garaj,Garaj Mahal,3OtqffoS8ktgeZsKp7Bt5h,0.5720000000000001,0.963,0.8181818181818182,0.8347212780421481,1,0.0423,0.009640000000000001,0.899,0.175,0.7659999999999999,0.5336563372087738,0.0856739929032843,0.8,jazz
